Id,ImageURL,UnitPrice,Category1,Category2,Category3,Name,Description,ProductSKU,LongDescription
q27000003629237AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123321A1Z-0.jpg,16.95,gear,cycling,tools,Park Tool I-Beam Mini Tool,,,"<ul> <li>Proven I-beam design gives tool structural rigidity</li><li>Features 1.5, 2, 2.5, 3, 4, 5, 6mm hex wrenches, 8mm hex socket, and flathead screwdriver</li><li>Also includes Torx T25 wrench for disc brakes</li> </ul>"
q27000003629238AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123322A1Z-0.jpg,131.95,gear,cycling,tools,Park Tool Home Mechanic Truing Stand: TS-8,,,"<ul> <li>Accepts wheels with tires from 16 to 29 inches, with or without the tire mounted</li><li>Innovative sliding dropout allows quick wheel installation, no matter what the hub width (up to 170mm)</li><li>Dishing (centering) is performed by simply flipping the wheel in the stand</li><li>Constructed from heavy-gauge steel to resist flexing, the stand can be used freestanding or bolted to a bench for extra stability</li> </ul>"
q27000003629239AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123323A1Z-0.jpg,46.39,gear,cycling,tools,Feedback Sports Alpine Digital Bicycle Scale,,,"<ul> <li>Precise scale measures any gear up to 55 lbs; pounds / ounce / kilogram selections available</li><li>Patented design enables scale to be clamped onto bicycle repair stand or hung from a ceiling hook</li><li>Rubber-coated hook protects your frames finish and prevents the bike from sliding</li><li>For small parts, hang a bucket or bag on the hook and re-zero the scale to tare the weight</li><li>Rugged, shock-resistant rubber housing endures the abuses of the typical bike workshop, garage or toolbox</li><li>Auto shut-off saves power</li><li>Four AAA batteries included</li><li>0.02 pound (10g) display resolution; +/- 10g accuracy</li> </ul>"
q27000003629240AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123324A65-0.jpg,208.79,gear,cycling,tools,Feedback Sports Pro Elite Bike Repair Stand with Tote Bag,,,"<ul> <li>Innovative Secure-Lock features ratchet-action closing and push-button release</li><li>Clamp quickly gets bikes in and out of the stand, has 360° rotation and fits in tight places and on different tube diameters</li><li>Stiff tripod design offers maximum stability and allows wrenching on flat or uneven surfaces</li><li>Large rubber footcaps enhance grip on all surfaces and won't fall off</li><li>Stand holds up to 85 pounds on uneven surfaces like dirt, grass and slopes</li><li>Easily holds downhill and tandem bikes</li><li>Completely water submergible, stand resists rust and moisture damage</li><li>The Feedback Sports Pro Elite bike repair stand folds down to: 5.5 in. x 8 in. x 46 in. and comes with a tote bag for easy transport</li> </ul>"
q27000003629241AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123325A1Z-0.jpg,34.95,gear,cycling,pumps,Topeak Mini Morph Pump,,,<ul> <li>Single-action pump has a handy thumb lock to keep pump compacted</li><li>Fold-out foot pad provides hassle-free inflation</li><li>Fits Presta and Schrader valves</li><li>Includes mounting bracket</li> </ul>
q27000003629242AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123326A1Z-0.jpg,3.95,gear,cycling,tools,Park Tool Emergency Tire Boot,,,"<ul> <li>Strong, waterproof vinyl membrane with fiber weave reinforcement patches the sidewall until tire can be replaced</li><li>Pressure sensitive adhesive assures the boot stays in place</li><li>Measures 3 x 1.75 in.</li><li>Small size and light weight mean there's no excuse not to have an Emergency tire boot in your saddle bag</li> </ul>"
q27000003629243AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123327A1Z-0.jpg,17.95,gear,cycling,tools,Park Tool Rotor Truing Fork - DT-2,,,<ul> <li>Features two different slot depths laser cut from high-quality stainless steel</li><li>Centered handle is vinyl dipped for comfort</li> </ul>
q27000003629245AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123329AC8-0.jpg,33,gear,cycling,tools,crankbrothers M-19 Multi-Tool,,,"<ul> <li>Lightweight and easy to use, with a stainless-steel chainbreaker and 6050 steel tools</li><li>Features 2, 2.5, 3, 4, 5, 6 and 8mm hex wrenches, two Philips and two flathead screwdrivers, chainbreaker and four sizes of spoke wrenches</li><li>Includes 8 and 10mm open wrenches and a Torx T25 for disc brakes</li> </ul>"
q27000003629267AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123330A65-0.jpg,143.99,gear,cycling,tools,Feedback Sports Pro Ultralight Repair Stand,,,"<ul> <li>Slide-Lock clamp has an internal clutch which quickly opens and closes with quarter-turn action</li><li>Non-leverage clamp design won't crimp tube and has 360° rotation</li><li>Hinged clamp arm folds for convenient transport and storage, so stand fits in tight places</li><li>Rugged tripod design offers maximum stability and allows wrenching on flat or uneven surfaces</li><li>Rubber foot caps enhance grip on all surfaces and won't fall off</li><li>Stand holds up to 65 pounds on uneven surfaces like dirt, grass and slopes</li><li>Quick-release levers for height adjustment and easy tripod setup</li><li>Triple anodized extruded 6005-aluminum tubing is extremely durable and very lightweight</li> </ul>"
q27000003629269AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123332AC8-0.jpg,50,gear,cycling,computers,CatEye Strada Cadence Bike Computer,,,"<ul> <li>This sleek CatEye cycle computer delivers the essential functions of the Strada plus pedal cadence</li><li>ClickTec® interface lets you switch among eight modes by simply pressing the bottom of the computer face</li><li>Your selected mode displays at the bottom of the screen, while your current speed always appears at the top in huge, easy-to-read numerals</li><li>Pace arrow indicates if you are riding above or below your average speed</li><li>Features a slim design with universal, tool-free handlebar/stem bracket and speed sensor mounting</li><li>User-friendly interface includes auto start-stop and power-save modes and dual tire-size memory</li><li>Programmable odometer lets you program your mileage back into computer after a battery change</li> </ul>"
q27000003629271AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123334A1Z-0.jpg,125.99,gear,cycling,tools,Feedback Sports Sport Mechanic Repair Stand,,,<ul> <li>Spinner knob with eight-point contact makes loading bikes (even heavy downhill bikes) quick and secure</li><li>Stand height adjusts from 42 - 65.3 inches and base diameter is 53.6 inches</li><li>Clamp opening is 0.75 - 1.9 inches; clamp allows 360-degree bike rotation</li><li>Rugged tripod configuration holds up to 65 lbs. on flat or uneven surfaces; large rubber foot caps enhance grip on all surfaces</li><li>Legs and clamp head quickly fold into a 13-lb. compact unit</li><li>Made from a strong yet light anodized black aluminum and powder-coated black steel combination</li> </ul>
q27000003629272AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123335A1Z-0.jpg,10,gear,cycling,tools,Pedro's Chainj Lube - 4 oz.,,,"<ul> <li>Tested and applauded by top pro teams, Chainj is completely biodegradable</li><li>Works best in wet or mixed conditions</li> </ul>"
q27000003629273AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123336A1Z-0.jpg,129.95,gear,cycling,tools,Park Tool Home Bench Mount Repair Stand - PCS-12,,,"<ul> <li>Features a quick-adjusting, cam-type clamp that fits tubes up to 76mm and rotates 360° for easy access to any part of the bike</li><li>Clamping pressure is fully adjustable to prevent damage to thin-walled tubes</li><li>Durable powdercoat finish</li><li>Mounts to any flat surface; mounting bolts not included</li> </ul>"
q27000003629274AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123337A1Z-0.jpg,10,gear,cycling,tools,Boeshield T-9 Bicycle Lubricant - 4 oz.,,,"<ul> <li>Dries to a thin film that lubricates and protects for hundreds of miles</li><li>Won't wash off or pick up dirt</li><li>Can be used on drive train, derailleur, brake cables, shift cables, caliper pivots, seat posts, spoke nipples and inside of frame</li> </ul>"
q27000003629275AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123338A1Z-0.jpg,12.95,gear,cycling,tools,Park Tool Home Mechanics Pedal Wrench - 15mm,,,<ul> <li>Made from heat-treated spring steel and vinyl-dipped for comfort</li> </ul>
q27000003629276AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123339A1Z-0.jpg,6.95,gear,cycling,tools,Park Tool Polylube 1000 - 4 oz.,,,<ul> <li>Extremely high shear strength protects vital parts under extreme conditions</li><li>Repels moisture and is compatible with conventional greases</li> </ul>
q27000003629298AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123340A1Z-0.jpg,9.5,gear,cycling,tools,ProGold Prolink Chain Lube - 4 oz.,,,"<ul> <li>Won't build up or become tacky</li><li>Sheds dirt, mud and abrasives</li><li>Repels moisture and prevent corrosion</li><li>Great for cables and derailleurs, too</li> </ul>"
q27000003629299AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123341AC8-0.jpg,20,gear,cycling,tools,crankbrothers M-10 Multi-Tool,,,"<ul> <li>Features 10 basic tools for essential tightening and adjustments</li><li>Includes 2, 2.5, 3, 4, 5, 6, and 8 hex wrenches; also Phillips and flathead screwdrivers</li><li>Plus a T25 torx wrench for disc brakes</li> </ul>"
q27000003629300AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123342A1Z-0.jpg,60,gear,cycling,tools,Pedro's Pro Chain Tool 2.0,,,"<ul> <li>Full-hand size handle stabilizes chain during assembly or removal</li><li>Large ergonomic handles enhance comfort and turning leverage</li><li>Side wings hold links securely together while connecting the chain</li><li>Replaceable bridge design and compatible with all single speed through 10 speed chains plus Shimano® and SRAM® 11 speed chains</li><li>Includes two replacement pins, stored in handle</li> </ul>"
q27000003629301AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123343A1Z-0.jpg,15,gear,cycling,tools,Pedro's Green Fizz - 32 oz.,,,"<ul> <li>With special foaming action, the surfactants of Green Fizz coat the bike and help wash away the toughest dirt</li><li>Can be used with or without water</li><li>Created for use in the sloppiest of conditions; will not harm flora or fauna</li> </ul>"
q27000003629329AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123350A1Z-0.jpg,93.93,gear,cycling,tools,Pedro's Demi Torque Wrench,,,"<ul> <li>Makes an audible click when one reaches the desired torque setting on the handle</li><li>Chrome vanadium ratchet gear and head, and 1/4 in. drive are heat treated for durability</li><li>Torque wrench is adjustable from 26 - 133 inch-lbs. and is accurate to within +/- 4%</li><li>Suitable for daily professional use</li> </ul>"
q27000003629330AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123351A1Z-0.jpg,65,gear,cycling,tools,Pedro's Vise Whip Wrench,,,<ul> <li>Vice Whip fits cogs from 11T to 23T and makes cassette removal safe and simple; locking jaws won't slip</li><li>Heat-treated steel is tough enough for every day use</li><li>Compact enough for your toolbox</li><li>Please note: Vise Whip is not designed to work with 1/8 in. track cogs</li> </ul>
q27000003629331AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123352A1Z-0.jpg,93.59,gear,cycling,tools,Feedback Sports Recreational Bicycle Repair Stand,,,"<ul> <li>Reliable spinner-knob clamps onto seatposts, tight places and different tube diameters</li><li>Recreational's head is fixed at a comfortable 55 in. working height</li><li>Legs and clamp head fold for easy storage; no tools required for easy setup and tear down</li><li>Tripod configuration holds up to 60 lbs. on flat or uneven surfaces; large rubber footcaps enhance grip</li><li>Base footprint: 42 x 26.8</li><li>Load capacity: 60 lbs.</li> </ul>"
